Country,League,season,date,B365H,B365D,B365A
Spain,Spain LIGA BBVA,2011/2012,2011-12-18 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2011-12-18 00:00:00,2.5,3.25,2.8
Spain,Spain LIGA BBVA,2011/2012,2011-12-18 00:00:00,1.5,4.0,6.5
Spain,Spain LIGA BBVA,2011/2012,2011-12-17 00:00:00,8.0,4.5,1.4
Spain,Spain LIGA BBVA,2011/2012,2011-12-18 00:00:00,1.73,3.6,4.75
Spain,Spain LIGA BBVA,2011/2012,2011-12-17 00:00:00,1.4,4.33,8.5
Spain,Spain LIGA BBVA,2011/2012,2011-11-29 00:00:00,1.06,11.0,29.0
Spain,Spain LIGA BBVA,2011/2012,2011-12-18 00:00:00,2.1,3.4,3.4
Spain,Spain LIGA BBVA,2011/2012,2011-12-17 00:00:00,2.1,3.4,3.4
Spain,Spain LIGA BBVA,2011/2012,2012-01-08 00:00:00,2.5,3.3,2.75
Spain,Spain LIGA BBVA,2011/2012,2012-01-07 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-07 00:00:00,1.06,11.0,29.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-08 00:00:00,3.0,3.25,2.38
Spain,Spain LIGA BBVA,2011/2012,2012-01-08 00:00:00,13.0,6.0,1.22
Spain,Spain LIGA BBVA,2011/2012,2012-01-08 00:00:00,1.91,3.5,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-07 00:00:00,2.2,3.25,3.25
Spain,Spain LIGA BBVA,2011/2012,2012-01-08 00:00:00,3.0,3.4,2.3
Spain,Spain LIGA BBVA,2011/2012,2012-01-07 00:00:00,2.2,3.25,3.3
Spain,Spain LIGA BBVA,2011/2012,2012-01-07 00:00:00,2.0,3.3,3.8
Spain,Spain LIGA BBVA,2011/2012,2012-01-15 00:00:00,1.07,11.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-15 00:00:00,1.73,3.5,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-14 00:00:00,11.0,5.0,1.29
Spain,Spain LIGA BBVA,2011/2012,2012-01-15 00:00:00,3.1,3.25,2.3
Spain,Spain LIGA BBVA,2011/2012,2012-01-14 00:00:00,2.25,3.2,3.25
Spain,Spain LIGA BBVA,2011/2012,2012-01-15 00:00:00,1.67,3.75,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-14 00:00:00,2.6,3.2,2.75
Spain,Spain LIGA BBVA,2011/2012,2012-01-14 00:00:00,1.8,3.5,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-01-14 00:00:00,1.4,4.5,8.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-15 00:00:00,1.62,3.75,5.5
Spain,Spain LIGA BBVA,2011/2012,2011-08-27 00:00:00,1.4,4.33,8.0
Spain,Spain LIGA BBVA,2011/2012,2011-08-28 00:00:00,1.53,3.8,6.5
Spain,Spain LIGA BBVA,2011/2012,2011-08-27 00:00:00,2.05,3.25,3.75
Spain,Spain LIGA BBVA,2011/2012,2011-08-29 00:00:00,1.25,5.75,11.0
Spain,Spain LIGA BBVA,2011/2012,2011-08-28 00:00:00,2.1,3.4,3.4
Spain,Spain LIGA BBVA,2011/2012,2011-08-27 00:00:00,2.3,3.4,3.0
Spain,Spain LIGA BBVA,2011/2012,2011-08-28 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2011-08-28 00:00:00,1.57,3.75,6.0
Spain,Spain LIGA BBVA,2011/2012,2011-08-28 00:00:00,8.5,5.0,1.33
Spain,Spain LIGA BBVA,2011/2012,2011-08-28 00:00:00,1.8,3.5,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-05-01 00:00:00,1.83,3.5,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-05-02 00:00:00,1.4,4.5,7.5
Spain,Spain LIGA BBVA,2011/2012,2012-05-02 00:00:00,1.73,3.6,4.75
Spain,Spain LIGA BBVA,2011/2012,2012-05-02 00:00:00,2.25,3.4,3.1
Spain,Spain LIGA BBVA,2011/2012,2012-05-02 00:00:00,6.0,4.0,1.53
Spain,Spain LIGA BBVA,2011/2012,2012-05-02 00:00:00,1.44,4.0,8.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-02 00:00:00,1.85,3.5,4.2
Spain,Spain LIGA BBVA,2011/2012,2012-05-02 00:00:00,1.2,6.0,15.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-01 00:00:00,1.4,4.5,8.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-01 00:00:00,2.4,3.4,2.8
Spain,Spain LIGA BBVA,2011/2012,2012-01-28 00:00:00,3.0,3.2,2.38
Spain,Spain LIGA BBVA,2011/2012,2012-01-29 00:00:00,3.25,3.3,2.2
Spain,Spain LIGA BBVA,2011/2012,2012-01-29 00:00:00,2.2,3.3,3.3
Spain,Spain LIGA BBVA,2011/2012,2012-01-28 00:00:00,1.07,11.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-30 00:00:00,3.1,3.3,2.3
Spain,Spain LIGA BBVA,2011/2012,2012-01-29 00:00:00,1.62,3.75,5.5
Spain,Spain LIGA BBVA,2011/2012,2012-01-29 00:00:00,2.4,3.3,2.88
Spain,Spain LIGA BBVA,2011/2012,2012-01-29 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-01-28 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-01-28 00:00:00,12.0,6.0,1.22
Spain,Spain LIGA BBVA,2011/2012,2012-02-05 00:00:00,2.38,3.2,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-05 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-02-06 00:00:00,3.0,3.2,2.4
Spain,Spain LIGA BBVA,2011/2012,2012-02-04 00:00:00,9.0,5.0,1.33
Spain,Spain LIGA BBVA,2011/2012,2012-02-05 00:00:00,2.25,3.25,3.25
Spain,Spain LIGA BBVA,2011/2012,2012-02-04 00:00:00,2.2,3.2,3.4
Spain,Spain LIGA BBVA,2011/2012,2012-02-04 00:00:00,2.3,3.2,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-02-04 00:00:00,1.07,11.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-04 00:00:00,1.73,3.5,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-05 00:00:00,1.83,3.5,4.33
Spain,Spain LIGA BBVA,2011/2012,2012-02-12 00:00:00,1.73,3.5,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-12 00:00:00,1.08,10.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-11 00:00:00,9.5,5.0,1.33
Spain,Spain LIGA BBVA,2011/2012,2012-02-11 00:00:00,2.8,3.2,2.5
Spain,Spain LIGA BBVA,2011/2012,2012-02-13 00:00:00,2.8,3.25,2.5
Spain,Spain LIGA BBVA,2011/2012,2012-02-12 00:00:00,1.62,3.75,5.5
Spain,Spain LIGA BBVA,2011/2012,2012-02-11 00:00:00,3.75,3.4,2.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-12 00:00:00,1.57,3.75,6.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-12 00:00:00,2.5,3.2,2.8
Spain,Spain LIGA BBVA,2011/2012,2012-02-12 00:00:00,1.36,4.5,9.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-19 00:00:00,1.83,3.6,4.2
Spain,Spain LIGA BBVA,2011/2012,2012-02-18 00:00:00,1.08,9.5,26.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-18 00:00:00,1.62,3.75,5.5
Spain,Spain LIGA BBVA,2011/2012,2012-02-20 00:00:00,2.6,3.2,2.75
Spain,Spain LIGA BBVA,2011/2012,2012-02-19 00:00:00,2.3,3.2,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-02-18 00:00:00,2.0,3.3,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-02-19 00:00:00,4.0,3.4,1.91
Spain,Spain LIGA BBVA,2011/2012,2012-02-19 00:00:00,2.25,3.25,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-02-19 00:00:00,2.3,3.2,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-02-19 00:00:00,1.25,5.75,11.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-25 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-02-25 00:00:00,2.05,3.25,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-02-26 00:00:00,2.1,3.25,3.5
Spain,Spain LIGA BBVA,2011/2012,2012-02-25 00:00:00,1.73,3.5,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-02-26 00:00:00,7.0,4.33,1.44
Spain,Spain LIGA BBVA,2011/2012,2012-02-26 00:00:00,2.25,3.25,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-02-26 00:00:00,8.0,4.75,1.36
Spain,Spain LIGA BBVA,2011/2012,2012-02-26 00:00:00,1.75,3.5,4.75
Spain,Spain LIGA BBVA,2011/2012,2012-02-25 00:00:00,1.44,4.2,7.5
Spain,Spain LIGA BBVA,2011/2012,2012-02-26 00:00:00,1.91,3.3,4.2
Spain,Spain LIGA BBVA,2011/2012,2012-03-04 00:00:00,3.1,3.25,2.3
Spain,Spain LIGA BBVA,2011/2012,2012-03-03 00:00:00,1.83,3.4,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-04 00:00:00,3.5,3.3,2.1
Spain,Spain LIGA BBVA,2011/2012,2012-03-03 00:00:00,2.4,3.2,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-03 00:00:00,1.91,3.3,4.2
Spain,Spain LIGA BBVA,2011/2012,2012-03-05 00:00:00,2.5,3.2,2.88
Spain,Spain LIGA BBVA,2011/2012,2012-03-03 00:00:00,1.08,11.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-04 00:00:00,1.62,3.6,6.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-04 00:00:00,1.13,8.0,21.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-03 00:00:00,2.38,3.25,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-11 00:00:00,2.8,3.25,2.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-10 00:00:00,1.53,3.8,6.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-10 00:00:00,3.25,3.3,2.2
Spain,Spain LIGA BBVA,2011/2012,2012-03-10 00:00:00,1.73,3.6,4.75
Spain,Spain LIGA BBVA,2011/2012,2012-03-10 00:00:00,7.0,4.33,1.44
Spain,Spain LIGA BBVA,2011/2012,2012-03-11 00:00:00,1.33,4.75,10.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-12 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-11 00:00:00,2.1,3.4,3.4
Spain,Spain LIGA BBVA,2011/2012,2012-03-11 00:00:00,1.5,4.0,7.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-11 00:00:00,13.0,6.0,1.22
Spain,Spain LIGA BBVA,2011/2012,2012-03-17 00:00:00,1.95,3.3,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-19 00:00:00,1.67,3.75,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-18 00:00:00,3.0,3.25,2.38
Spain,Spain LIGA BBVA,2011/2012,2012-03-18 00:00:00,2.4,3.2,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-18 00:00:00,2.25,3.4,3.1
Spain,Spain LIGA BBVA,2011/2012,2012-03-18 00:00:00,1.17,7.5,14.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-17 00:00:00,8.5,4.75,1.36
Spain,Spain LIGA BBVA,2011/2012,2012-03-17 00:00:00,2.5,3.2,2.88
Spain,Spain LIGA BBVA,2011/2012,2012-03-17 00:00:00,2.2,3.3,3.3
Spain,Spain LIGA BBVA,2011/2012,2012-03-17 00:00:00,2.0,3.3,3.8
Spain,Spain LIGA BBVA,2011/2012,2012-03-20 00:00:00,2.2,3.2,3.4
Spain,Spain LIGA BBVA,2011/2012,2012-03-22 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-21 00:00:00,2.38,3.25,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-21 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-03-21 00:00:00,1.8,3.5,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-21 00:00:00,8.5,4.75,1.36
Spain,Spain LIGA BBVA,2011/2012,2012-03-22 00:00:00,3.2,3.25,2.25
Spain,Spain LIGA BBVA,2011/2012,2012-03-21 00:00:00,1.29,5.0,11.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-22 00:00:00,1.67,3.75,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-20 00:00:00,1.05,13.0,34.0
Spain,Spain LIGA BBVA,2011/2012,2011-09-10 00:00:00,1.91,3.6,3.75
Spain,Spain LIGA BBVA,2011/2012,2011-09-11 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2011-09-10 00:00:00,15.0,7.0,1.17
Spain,Spain LIGA BBVA,2011/2012,2011-09-10 00:00:00,2.1,3.4,3.4
Spain,Spain LIGA BBVA,2011/2012,2011-09-12 00:00:00,1.4,4.33,8.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-11 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2011-09-11 00:00:00,2.4,3.3,2.9
Spain,Spain LIGA BBVA,2011/2012,2011-09-11 00:00:00,2.2,3.2,3.4
Spain,Spain LIGA BBVA,2011/2012,2011-09-10 00:00:00,1.08,10.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2011-09-11 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-25 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-25 00:00:00,1.67,3.75,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-25 00:00:00,1.36,4.5,9.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-24 00:00:00,1.13,8.0,21.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-25 00:00:00,4.5,3.5,1.8
Spain,Spain LIGA BBVA,2011/2012,2012-03-25 00:00:00,2.1,3.4,3.4
Spain,Spain LIGA BBVA,2011/2012,2012-03-26 00:00:00,3.0,3.25,2.38
Spain,Spain LIGA BBVA,2011/2012,2012-03-24 00:00:00,2.8,3.25,2.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-25 00:00:00,2.38,3.25,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-24 00:00:00,13.0,6.0,1.22
Spain,Spain LIGA BBVA,2011/2012,2012-04-01 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-31 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-01 00:00:00,1.62,3.8,5.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-01 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2012-04-02 00:00:00,1.73,3.6,4.75
Spain,Spain LIGA BBVA,2011/2012,2012-04-01 00:00:00,1.62,3.8,5.5
Spain,Spain LIGA BBVA,2011/2012,2012-03-31 00:00:00,1.67,3.8,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-31 00:00:00,1.11,9.0,21.0
Spain,Spain LIGA BBVA,2011/2012,2012-03-31 00:00:00,8.0,4.5,1.4
Spain,Spain LIGA BBVA,2011/2012,2012-03-31 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-08 00:00:00,3.0,3.4,2.3
Spain,Spain LIGA BBVA,2011/2012,2012-04-07 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-08 00:00:00,2.25,3.25,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-04-08 00:00:00,1.2,6.5,13.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-09 00:00:00,1.4,4.5,8.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-07 00:00:00,19.0,7.5,1.14
Spain,Spain LIGA BBVA,2011/2012,2012-04-07 00:00:00,2.05,3.4,3.6
Spain,Spain LIGA BBVA,2011/2012,2012-04-07 00:00:00,1.73,3.5,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-07 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-08 00:00:00,1.83,3.5,4.33
Spain,Spain LIGA BBVA,2011/2012,2012-04-10 00:00:00,2.5,3.25,2.8
Spain,Spain LIGA BBVA,2011/2012,2012-04-12 00:00:00,2.7,3.2,2.63
Spain,Spain LIGA BBVA,2011/2012,2012-04-11 00:00:00,2.6,3.2,2.75
Spain,Spain LIGA BBVA,2011/2012,2012-04-10 00:00:00,2.25,3.4,3.1
Spain,Spain LIGA BBVA,2011/2012,2012-04-11 00:00:00,2.63,3.4,2.6
Spain,Spain LIGA BBVA,2011/2012,2012-04-11 00:00:00,5.5,4.0,1.57
Spain,Spain LIGA BBVA,2011/2012,2012-04-12 00:00:00,2.5,3.3,2.8
Spain,Spain LIGA BBVA,2011/2012,2012-04-12 00:00:00,1.44,4.33,7.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-11 00:00:00,1.5,4.2,6.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-10 00:00:00,1.06,13.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-15 00:00:00,1.91,3.5,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-15 00:00:00,1.67,3.8,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-14 00:00:00,1.06,11.0,29.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-15 00:00:00,1.5,4.2,6.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-15 00:00:00,2.1,3.4,3.4
Spain,Spain LIGA BBVA,2011/2012,2012-04-15 00:00:00,2.8,3.4,2.4
Spain,Spain LIGA BBVA,2011/2012,2012-04-15 00:00:00,1.5,4.0,7.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-16 00:00:00,2.6,3.3,2.63
Spain,Spain LIGA BBVA,2011/2012,2012-04-15 00:00:00,2.88,3.4,2.38
Spain,Spain LIGA BBVA,2011/2012,2012-04-14 00:00:00,15.0,6.0,1.2
Spain,Spain LIGA BBVA,2011/2012,2012-04-22 00:00:00,1.62,3.75,5.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-22 00:00:00,3.6,3.5,2.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-21 00:00:00,1.62,4.0,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-23 00:00:00,3.1,3.3,2.3
Spain,Spain LIGA BBVA,2011/2012,2012-04-21 00:00:00,1.8,3.6,4.33
Spain,Spain LIGA BBVA,2011/2012,2012-04-21 00:00:00,2.3,3.4,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-22 00:00:00,2.25,3.25,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-04-22 00:00:00,2.25,3.25,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-04-22 00:00:00,1.57,3.75,6.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-21 00:00:00,1.57,3.8,6.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-29 00:00:00,2.2,3.4,3.2
Spain,Spain LIGA BBVA,2011/2012,2012-04-29 00:00:00,3.2,3.4,2.2
Spain,Spain LIGA BBVA,2011/2012,2012-04-29 00:00:00,9.0,5.0,1.33
Spain,Spain LIGA BBVA,2011/2012,2012-04-28 00:00:00,1.8,3.5,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-28 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-28 00:00:00,1.67,3.75,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-04-28 00:00:00,1.5,4.0,6.5
Spain,Spain LIGA BBVA,2011/2012,2012-04-28 00:00:00,1.83,3.5,4.33
Spain,Spain LIGA BBVA,2011/2012,2012-04-29 00:00:00,3.2,3.3,2.25
Spain,Spain LIGA BBVA,2011/2012,2012-04-29 00:00:00,1.22,6.0,13.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,2.0,3.5,3.6
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,1.33,5.0,9.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,1.7,3.6,5.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,1.57,4.2,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,1.8,3.5,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,1.13,8.0,19.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,1.8,3.5,4.5
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,1.91,3.4,4.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,2.3,3.25,3.1
Spain,Spain LIGA BBVA,2011/2012,2012-05-05 00:00:00,7.5,5.0,1.36
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,2.3,3.4,3.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,5.5,4.0,1.57
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,2.8,3.5,2.38
Spain,Spain LIGA BBVA,2011/2012,2012-05-12 00:00:00,2.7,3.4,2.5
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,1.57,4.0,5.5
Spain,Spain LIGA BBVA,2011/2012,2012-05-12 00:00:00,7.5,5.5,1.33
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,6.0,4.0,1.53
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,1.2,7.0,11.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,1.3,5.5,9.0
Spain,Spain LIGA BBVA,2011/2012,2012-05-13 00:00:00,1.83,3.5,4.33
Spain,Spain LIGA BBVA,2011/2012,2011-09-18 00:00:00,2.1,3.2,3.6
Spain,Spain LIGA BBVA,2011/2012,2011-09-18 00:00:00,1.44,4.2,7.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-17 00:00:00,3.3,3.3,2.2
Spain,Spain LIGA BBVA,2011/2012,2011-09-18 00:00:00,1.95,3.5,3.8
Spain,Spain LIGA BBVA,2011/2012,2011-09-17 00:00:00,3.3,3.3,2.2
Spain,Spain LIGA BBVA,2011/2012,2011-09-17 00:00:00,3.1,3.4,2.25
Spain,Spain LIGA BBVA,2011/2012,2011-09-18 00:00:00,13.0,6.5,1.2
Spain,Spain LIGA BBVA,2011/2012,2011-09-17 00:00:00,1.08,10.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2011-09-18 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2011-09-17 00:00:00,1.53,4.0,6.0
Spain,Spain LIGA BBVA,2011/2012,2011-09-21 00:00:00,1.62,3.75,5.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-21 00:00:00,13.0,6.5,1.2
Spain,Spain LIGA BBVA,2011/2012,2011-09-20 00:00:00,2.63,3.3,2.63
Spain,Spain LIGA BBVA,2011/2012,2011-09-22 00:00:00,1.67,3.6,5.25
Spain,Spain LIGA BBVA,2011/2012,2011-09-20 00:00:00,2.0,3.4,3.75
Spain,Spain LIGA BBVA,2011/2012,2011-09-22 00:00:00,2.1,3.25,3.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-21 00:00:00,1.4,4.5,7.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-20 00:00:00,1.62,3.75,5.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-21 00:00:00,2.1,3.25,3.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-21 00:00:00,7.5,4.5,1.4
Spain,Spain LIGA BBVA,2011/2012,2011-09-24 00:00:00,2.2,3.25,3.3
Spain,Spain LIGA BBVA,2011/2012,2011-09-24 00:00:00,1.1,9.0,21.0
Spain,Spain LIGA BBVA,2011/2012,2011-09-24 00:00:00,2.3,3.25,3.1
Spain,Spain LIGA BBVA,2011/2012,2011-09-25 00:00:00,3.2,3.4,2.2
Spain,Spain LIGA BBVA,2011/2012,2011-09-25 00:00:00,2.25,3.25,3.2
Spain,Spain LIGA BBVA,2011/2012,2011-09-26 00:00:00,2.5,3.25,2.8
Spain,Spain LIGA BBVA,2011/2012,2011-09-25 00:00:00,2.05,3.3,3.6
Spain,Spain LIGA BBVA,2011/2012,2011-09-25 00:00:00,2.1,3.3,3.5
Spain,Spain LIGA BBVA,2011/2012,2011-09-25 00:00:00,2.2,3.25,3.3
Spain,Spain LIGA BBVA,2011/2012,2011-09-24 00:00:00,1.2,6.5,13.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-01 00:00:00,1.62,3.8,5.5
Spain,Spain LIGA BBVA,2011/2012,2011-10-01 00:00:00,2.2,3.3,3.25
Spain,Spain LIGA BBVA,2011/2012,2011-10-01 00:00:00,1.33,4.5,11.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-01 00:00:00,1.57,4.0,5.5
Spain,Spain LIGA BBVA,2011/2012,2011-10-01 00:00:00,1.83,3.5,4.33
Spain,Spain LIGA BBVA,2011/2012,2011-10-02 00:00:00,1.73,3.6,4.75
Spain,Spain LIGA BBVA,2011/2012,2011-10-02 00:00:00,13.0,7.5,1.17
Spain,Spain LIGA BBVA,2011/2012,2011-10-02 00:00:00,2.4,3.2,3.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-02 00:00:00,10.0,6.0,1.25
Spain,Spain LIGA BBVA,2011/2012,2011-10-02 00:00:00,1.91,3.6,3.75
Spain,Spain LIGA BBVA,2011/2012,2011-10-15 00:00:00,3.5,3.3,2.1
Spain,Spain LIGA BBVA,2011/2012,2011-10-15 00:00:00,2.25,3.5,3.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-16 00:00:00,2.2,3.2,3.4
Spain,Spain LIGA BBVA,2011/2012,2011-10-15 00:00:00,3.0,3.4,2.3
Spain,Spain LIGA BBVA,2011/2012,2011-10-15 00:00:00,1.06,12.0,26.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-17 00:00:00,1.83,3.5,4.33
Spain,Spain LIGA BBVA,2011/2012,2011-10-16 00:00:00,2.9,3.25,2.4
Spain,Spain LIGA BBVA,2011/2012,2011-10-16 00:00:00,1.36,4.75,8.5
Spain,Spain LIGA BBVA,2011/2012,2011-10-16 00:00:00,2.0,3.3,3.8
Spain,Spain LIGA BBVA,2011/2012,2011-10-15 00:00:00,1.14,8.0,16.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-23 00:00:00,2.3,3.2,3.2
Spain,Spain LIGA BBVA,2011/2012,2011-10-22 00:00:00,2.5,3.2,2.88
Spain,Spain LIGA BBVA,2011/2012,2011-10-23 00:00:00,1.44,4.2,7.5
Spain,Spain LIGA BBVA,2011/2012,2011-10-23 00:00:00,1.91,3.3,4.2
Spain,Spain LIGA BBVA,2011/2012,2011-10-23 00:00:00,1.67,3.75,5.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-22 00:00:00,7.5,4.5,1.4
Spain,Spain LIGA BBVA,2011/2012,2011-10-22 00:00:00,1.17,7.5,13.0
Spain,Spain LIGA BBVA,2011/2012,2011-10-23 00:00:00,1.91,3.4,4.0
